"msno","is_churn"
"//o3boPwrku6PqJbYkvdQcjJjAf6dqcNyXq8KaUEgS0=",1
"/15Ynuh2p32jsGgkmzhG7maJsiok4V8t0WRFipy3Z/0=",1
"/1hBys0pPH4KEqShMFI9UguHaQJTqsvy90M6gU1gCZA=",0
"/28Lcqtz9DJPnEW/9leFI/smxWAVKSISLBU9uwJfBk0=",0
"/3bcTMuPgjgA0XuYTbRPI7gYMWqWH0nvoKPKEZhjB8w=",0
"/3rLJOS59+gu43Wv069+L8xoTfNyq3S0W3TamNEECsM=",0
"/3W4KsBOUlzWPFTXLsQoukoANy+HG+79qiuLHzJQcgA=",0
"/3ZTgIPD86j7Hj+yPc/az3ujQ1pcSvhgdmCEWn+yWRQ=",0
"/4LbKDJnpFXikUsU7FqSgJ9gf0XZGMFaH5jUp50/3RE=",0
"/5bbx1xSnvOqg2zmckST5h1njKCH3QnZKQkxsWXrQns=",0
"/5uDgHJOyfZFWSAUBX2537S6/zEtKRL4A96ccSIxGfU=",0
"/8f0POWp+E+g8w/hkc4rHiIfKjk1zQvPJ6vo1IDlqqg=",0
"/8qVI4I7+XjTPCfi0r8JhT0Dke59/I0CjdMOdAnVgZg=",0
"/9lp1Og9ew+rTrwnezqTLhM9VI7/9y1Mb6SvoYusYs4=",0
"/9q0PTfdLb1NRd+jpoYAvj3o8GHCsdAnWOaoQ9KF8lg=",0
"/B3GYwtqqeEK6BnyQO35B9hwYG9y7CqZYwZWK36WLOw=",0
"/BTl22m74NcOwaiAjjetdSW+nSqs2/syVSeHGbN17YU=",0
"/c8DbpawfS6ue7UoM3TYE9EWz8Ya4x02gYvN2W/+tPQ=",0
"/cAzXg1vwMtpRmcxAdOWvpzXj0J/sgNQlDVxQkFcscU=",0
"/cbAzglrvV59C9ZtlOE5o+3zFFRoh2A/dmePeaVBEaM=",0
"/crUEPIFqRl4mKm8rPG41v/2tNqir69IRN2Mnn5soQ0=",0
"/dhH4/g6PyEBjF2fShOs6XZlY9UCq6g6j6Xci4r3+yU=",0
"/dp/0Cyo2+qnqPZwz20QVV+ma9HswS+YVoNOjE9niMA=",0
"/FBd3r6E8BvNt7FddIZUHP8b2+X+PZJd4KGADMzfVFI=",0
"/fgVwk5LKGRPmKXHygx2LpHFG5jsjBU1u3uZCgdxUHc=",0
"/fLHJB77oP7jIp+saoN7kJnVFE2chLDKkEBe/x+kqqs=",0
"/ftGvYJaURwrZfQzNoQ6YrMhrsLyKrvdS6fTvSNaxB0=",0
"/gJ5IyxWuTDJC1LjniHM+fw9Hu7m1VWmIjA2qrTRIcg=",0
"/GN1iqhNrUQ1oSIK9h6wI4nniKhONki+uHarNClOSfI=",0
"/H+l7lZtK4Skp19+cKLFjqpZhRhGNbU95KdmawzT27o=",0
"/h8k/2IbD91yBHmyCP4CNZo6zCHr66PMqTKMb8yqzfM=",0
"/HYTg3+2f+5oTNfsTDy2HvcHs1BhkhRn1q0xvle3SZo=",0
"/imor64iQ7UscsdNRIwjmz0wyTKzLoUYasvq1LfgjOQ=",0
"/JATeHJatCer9cxnumyIGxKdog0hxr/fkBWGgDD5fXk=",0
"/ji0C9ZW1aBbsoH2IZZvGsLKVMi+zhL6G/S+tCF/uxA=",0
"/JRXTG5s476Go2HFLls1i7UOaY7sj/VkGpqFHFtIfuc=",0
"/K4Zjju8ju/ROLRoJ+B2MLF2U3efiYewLLLU0GmmTLg=",0
"/k5kM2KN/QO9J3P6ewz0rmdyizoFxla1hd9bGj4eQoM=",0
"/kCJqrtNM1ssiPTLZTcTbP9+7aRfu1H0N+zzPNJAx8g=",0
"/l9pCVwLjRIyhm0PUPQ4FEVVEo3TR7ro3HlhT/tvz/8=",0
"/LA7GpNr6M1tC6hS/8lLHlZdbSAtAe4TqXXTReFy53Q=",0
"/LMXe8BPh+4ba3gXZmGmAcTLYb7RuiKIBB7Nn2a/+iQ=",0
"/lZCSy40zq/aOBS35cg2EOSYDgbwgFtjq2lfDoLadhs=",0
"/MKZeGhMPIIBefCOTtr7Mm7bYgCdCBl30OhDXRswCqo=",0
"/MqSp0cTJo84jdIr17TSWYPKL7iBEH+kcUwa/JoYMTo=",0
"/mre8UCmmJdsGW5jmmZuxfVO3NYbulWrN6uS5NwWXgg=",0
"/mX2mndCigjT5NahMImVmLi0etWpBqSYsePW1K0OdXM=",0
"/NumUE3+EykVewt7uJvIMfpK2r5vKXJsjct+6atUa0A=",0
"/OKop0/EZBY3knndTLrWY6/B1HW2Hm+0SFXjlqSU+0s=",0
"/OoAFTvSVZoX4wj1fF/Mdq4Xke50Hv5ukG7EjFH5r/8=",0
"/OP4araEl5BKR6W+t8mRLcb1DO6l4GQYUqTVge609eU=",0
"/ptHXH2Afd2ZTfTjYY786jJq+BInarBsIcN4r1pt6Nk=",0
"/pUs9KMtGGyseqHQ8HFXUAWKMbNp5yvuR2foPI6XVFM=",0
"/QqCwRkwQ7ZtJLyfDNSLXYaA6pj/JpUTrp0cQWYXG/g=",0
"/RBL0f5FqMUyhjL8txpk9cJzUQAXIgTw3VmyVLQVYCs=",0
"/Rd3/kw24df0tFiClccOKrNKh9f1AovqXWH0z3F4L8c=",0
"/Sn8LtLRoG63z82PXzSKMkx9LuoqY+nZoVa1eRML30E=",0
"/tE+hgMwUOruFLMWrAxqtPpL/uMC/ODEab3TipLF6fI=",0
"/ToKkSoGC3qGNIqcYKhwMXCgJS6sY7iMXFsWkUQ/yz8=",0
"/TVNG4kp3ImYSJsynR5Fwg6fTIpLKUpX6OL1IuL1dZc=",0
"/UGeidxFQWV8Bz7EZSZ4qMuKE4iG1Y+les13mrcCTGU=",0
"/uNF9mNn7ot9lm2fAGzblOwIInErXbgCvTp4kDKHSX8=",0
"/Ve1YZxC1LKugOs+b0osqL2OI0DkuTYw/BnKGClpjCo=",0
"/VOB5IAb+4HRfgcXKIHyZ4wdLOivH+F9f6iKaNs+VdE=",0
"/W6satGwAq1SpcxK6R5FQUw86JsroenRLP6YVq+07+A=",0
"/whNJlIy5xeosRWvV3q470azlaNSRGzqvj/jRAje/MM=",0
"/WIU0PwFrYUuj0DVa1FP2JOGaBMeVKGBIs7OAPInaJo=",0
"/WKekfe48X7pNW9Ym8b0jf7IkGcmNpN8GVUjcYiyw1g=",0
"/wN6v8l+h0wm2NazqubFh4L47qv+AO79kzbnDqQ9Kco=",0
"/WTU56R0+QlVnfnLly4uMw9qzbT+qWW1pLQPnLCKTdQ=",0
"/Xb22uF8PN83cwxVJbeUxe7kuTPEz0Y44ugVtTWPKv8=",0
"/XhRwPF08aF9hNUb/yN8Rbz6+LSghFkDoa2OX8zef48=",0
"/Ygov1sxO6k1IH0APQce3MY5tMOcOmt+a5ui+qb1IpM=",0
"/YLf0xCPiDsd6Ofbv+hLs5b/sRGN1rp7xlON5rBcTdc=",0
"/Z4yIeMz4+BYU1kUNUo1zudgDiV9q721PQxiyBIbghQ=",0
"/zcyXVP4g4rGRekOB+pghWmfO8M1TO4sun16r3eXDxI=",0
"+/dPOn5gqSh3YaD2RC8eJXDaqSkrEbcXI8ebdZWrFaw=",0
"++4RuqBw0Ss6bQU4oMxaRlbBPoWzoEiIZaxPM04Y4+U=",0
"+0bTBUd2HCCQvdOkIwHJfQBylbEa8asZnl2pfpuQLYQ=",0
"+2Ee7Ql73zsMV4qaFR+m2bOBvcT+ETeNwQ+bNkmA6Pc=",0
"+2L2PZ5C0Nd2Abz7rKEgOkQ+FNSZU/Iu7VCoobZIdVM=",0
"+36+qI2GPmvnbe/OOBw/mlkR3o94SMEcHlk/eRxnuXo=",0
"+3Ar3UXwPo3xRJ1SnrEI1SnIAKtm0P5imk1BntCfFW0=",0
"+54QuABEFd0EUy85c0q/Om4JWGBFBZKciGOJD4+Zl1U=",0
"+5jkNASgZMyOXCeRNjw8MFv5HyP7L5vOUJin0D8wBpI=",0
"+5QOY3Gp6Xxf4RzVBCEwiZRp6wlnYhNFBKpmxSG+H1Y=",0
"+6qmMXasyIABNmWhO1U4YZMM6e1GuAh/g31EUdHHBjo=",0
"+8R1l43wuaW9ZsL1QxVGEGo00u062ILDF1unm2ii5XY=",0
"+9o5z46ONU7x0HGfTgyQmsbh36m4OcBCXc0leXzn/J8=",0
"+9Srn4XoovTb23W6hR9wW20qToPCDuz1RKvPGqwJpJY=",0
"+a+GmQEG1ZbG9bMPS3wPn9Ijq17PuzgqT7xT85QDrYw=",0
"+ab3mwSDw93LagSjJj99C9uZChz+mF/Oey9tCna8C64=",0
"+AkpHHTJ+J5ALGOrtQ94xYaw6mNZIiSSPRPiodv1fxM=",0
"+AOJEGpW8+k6dmGhR+Kk87LqZHh6MQZKNZPSvqvru8A=",0
"+bzp8f3GuRy4+QRdcT581I7h5reLxQLCFiQtFtjy0hw=",0
"+CdvqjljxtZW0m4WmAdyC2seQnyH3CBi0BDgoe7XFRw=",0
"+cFmpH/YsbTlFdoo7dOE9OcTjuI4NJUVx73j+B9VQDU=",0
"+dfR2/shyPTmyWWYYnIitUPWg1Oth/u3HyTCUf8/RKk=",0
"+fnPgazG3QdjFJ0gJCEa/bkdZ9CUgp+iJPpgL5Ymj/w=",0
"+fSHYnYNwetk5S/I73dlWjhjbz7XCMJ/BlWlncVJQx4=",0
"+FxfIxJlXECuBL/mZ+eTdNJagGjqkxP0xPebjO/TZ/E=",0
"+gPFiD7CY30Ww12jjCBq02HcoNJYGDhrUYUJBFTJ4LE=",0
"+GYkqFJTyWqVWkQ2+4VVwQxEQZdLoWR/Ov3YTwnZuKw=",1
"+h156aCCzvnlUSxWc2tCOV4yvD0dSFa2KJXl9cOCerk=",0
"+HaTf+Ng0wl87mVsqBJBnq0/V56QNbRn4vbv/EGRf18=",0
"+huFb/H8yK2XkX/NrhWOyp6GIv1YUmKYxGRC4VUbLwk=",0
"+IBEsiK/B5EFIVPYkf2ece4cNYxhyPeljFCL5RVHMIM=",0
"+ii4nSGbF0qdqmOpgxnDoa7VmHl0Mdf2ZUzcBELFD04=",0
"+IuGcs/iRLTqy+IJrlBpBVYYEDZo6mA/hJX83AzneMA=",0
"+JWri70asPdMsnL0H8oh23g4VHL6nnr651ZN3tWt9T0=",0
"+k1KL+KrwaPm8gREnj9CtH0F5xjtTgJhpxMEDV8RF30=",0
"+K4mKqJwlYKg3hvKcOwLmh/062AjtfMPSMs1lLyTCOs=",0
"+KAb7BPsUooG2RHUv4kcJFX90lOVRzYzElIGYHvUh8M=",0
"+kEqAe30xVitV6v1S/L54PFR9pEE7UFoh+xInZaKlo0=",0
"+kHyw5vGBrJn0/kY5XVP8uqUjd9vefv3EzYbZaBRw1E=",0
"+KiYoP2M9nXpUdmG+wrZRLY7aFupLJYaoWfDiWukVq4=",0
"+KJee4+b9E8MxOIoIMLLZ3xEKnzO/YB6nXComh63xb0=",0
"+kjPgNqt/EgcX73mEAX/XakrKlWMzhmOUULK9n/+gzA=",0
"+KrORg6sx9WWToLgLd55zeDDDXqhjXplusS2NbaBYDo=",0
"+KZUAC/xpmFU33JJlnvr/48L2ETme8DJ5KgtbV8W5ko=",0
"+LtSpCTvYjl/Pc0s9G84hYSd3EbA0XJFQrOFGKKsUa8=",0
"+MLmFx6oSO3d5g6/gUQLD7IchLb2S33zO977hqBoxak=",1
"+My1ogQmhTKu4iKfTFLo+DHe3ZwBZDdmLHBomz8Pl24=",0
"+N/yqmLCu4mYSS1eVy7iWFrozw8CFxjNUSOb2oGVRN8=",0
"+NeQp1nLCf2pW67bPZrHODprVE63KsrOipUzYf1royY=",0
"+oFXWgL8tiAiO2PLN4TbyMQ0CDI7NtESpVo2D31Wb5Q=",0
"+OSxIhS1m2uuYsdVZXIbMe3Qcl9d7quC3B9K5Vsw4Nw=",0
"+pQveyNEhxzaD/yTnD83iwErn3a9SH6Zozn1jb53cew=",0
"+QvOK5fRMuwyVmLjGsRON+ZP1djhyxjv/Ivt195cqd0=",0
"+RDMzzB9Zr1heOe9DetST4g9ZiFh79Y+UT+FefiUvFQ=",0
"+RDspeRdKiHLw/T8uiX8SCJvLic0qTpoJgYIzPn9zn8=",0
"+rEykoAgF3HCXi1ZbGLEMHXT5BC9+z0c196yrEmpUYY=",0
"+S7aHwhbJFaSC3ua0aeoCxRyPJzdQeD7KrxVGGHlE1g=",0
"+smykxVPClzz7Gxky4WZ90CCJYsYjwURlaSWHp7KGUg=",0
"+u6Slpe4BABkRi9goWoaSTWugDcwWgovQF2xtaLYQbM=",0
"+udAeXfnRB5NqeXj0Q2fYUyW/+ddLkbvWMDnau6bXQk=",0
"+VCTUhhZVeJehIoV3WkS67+Z66oFGDdoYLGf+Kvnb48=",0
"+VFCxyIAwdbY9gidb9B631ipB5blgHw9QaX+NSwSOQw=",0
"+Vk9+dRmoYqWPUorqTXC93P2awFowcSQUNKvmQO3Z+k=",0
"+W4kIUJhgJ7jX+O67PR/n7aTWzKAHp0P38UQAml8Bwg=",0
"+WLYA1mQsRo3P+DDT8954IQGEBMoPvvaI2q2NBE17ZU=",0
"+Wox8GOfvDAXxNWNIM59sJ7Zx7JxyJWAW6tcPLaQ0Qs=",0
"+X1ZcxyKkINg5jqKB2zkdc07QGY76dYfoMIHougyIxM=",0
"+xaj1RuKRbDuaWlRG6Y31q/qv3RRBI7ao5AFzNMxhxU=",0
"+XBbTzfhqMnyGhk/Dr7XbAJ7ybfedKeern+Ya3aMnEk=",0
"+Xcv0nhIe+Q875/dMzraE5SCG3wmnWq7lnCzJsTdQF4=",0
